0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 0.0601478 
0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 0.168333 
0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 0.265157 
0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 0.351358 
0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 0.427653 
0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 0.494734 
0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 0.553258 
0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 0.603841 
0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 0.647053 
0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 0.683409 
