0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 0.0213376 
0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 0.0526891 
0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 0.0749795 
0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 0.0902918 
0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 0.100441 
0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 0.106924 
0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 0.110913 
0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 0.113274 
0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 0.114619 
0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 0.115357 
0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 0.115745 
