#  X     Y
0.0376264 -0.967742
0.11247 -0.903226
0.186091 -0.83871
0.257696 -0.774194
0.326521 -0.709677
0.391845 -0.645161
0.452994 -0.580645
0.509354 -0.516129
0.56037 -0.451613
0.605556 -0.387097
0.644489 -0.322581
0.676818 -0.258065
0.702254 -0.193548
0.72058 -0.129032
0.731636 -0.0645161
0.735329 -6.66134e-16
0.731636 0.0645161
0.720579 0.129032
0.702253 0.193548
0.676816 0.258065
0.644488 0.322581
0.605555 0.387097
0.56037 0.451613
0.509354 0.516129
0.452995 0.580645
0.391845 0.645161
0.326521 0.709677
0.257696 0.774194
0.186091 0.83871
0.11247 0.903226
0.0376265 0.967742

