#  X     Y
0.0482154 -0.967742
0.14397 -0.903226
0.237722 -0.83871
0.328228 -0.774194
0.414367 -0.709677
0.495171 -0.645161
0.569835 -0.580645
0.637719 -0.516129
0.698335 -0.451613
0.75133 -0.387097
0.796455 -0.322581
0.833542 -0.258065
0.862476 -0.193548
0.883186 -0.129032
0.895629 -0.0645161
0.899784 -6.66134e-16
0.895646 0.0645161
0.883217 0.129032
0.862512 0.193548
0.833572 0.258065
0.79647 0.322581
0.751328 0.387097
0.698323 0.451613
0.637707 0.516129
0.569829 0.580645
0.49517 0.645161
0.414368 0.709677
0.328229 0.774194
0.237723 0.83871
0.14397 0.903226
0.0482154 0.967742

