1.15834e-06 1.32912e-06 1.48652e-06 1.63017e-06 1.75832e-06 1.86843e-06 1.96079e-06 2.03225e-06 2.08429e-06 2.11376e-06 2.12285e-06 2.10885e-06 2.07434e-06 2.01726e-06 1.94042e-06 1.84252e-06 1.72649e-06 1.5918e-06 1.44141e-06 1.27552e-06 1.09702e-06 9.06716e-07 7.07445e-07 5.00447e-07 2.88528e-07 7.32765e-08 -1.42551e-07 -3.57147e-07 -5.67876e-07 -7.72903e-07 -9.69806e-07 -1.15688e-06 -1.33197e-06 -1.49358e-06 -1.63976e-06 -1.7693e-06 -1.88051e-06 -1.97252e-06 -2.04401e-06 -2.09458e-06 -2.12333e-06 -2.13042e-06 -2.11534e-06 -2.07873e-06 -2.02053e-06 -1.94176e-06 -1.8428e-06 -1.725e-06 -1.58929e-06 -1.43718e-06 -1.27026e-06 -1.08996e-06 -8.98644e-07 -6.9748e-07 -4.89634e-07 -2.75977e-07 -6.03484e-08 1.56653e-07 3.70594e-07 5.81564e-07 7.83593e-07 9.79295e-07 
1.18226e-06 1.36063e-06 1.52591e-06 1.67582e-06 1.80969e-06 1.92467e-06 2.02156e-06 2.09694e-06 2.15249e-06 2.1848e-06 2.19617e-06 2.18366e-06 2.14993e-06 2.09279e-06 2.01512e-06 1.91556e-06 1.79709e-06 1.65919e-06 1.50487e-06 1.33436e-06 1.15062e-06 9.54499e-07 7.48911e-07 5.35173e-07 3.16155e-07 9.35367e-08 -1.29864e-07 -3.5215e-07 -5.70623e-07 -7.83351e-07 -9.87856e-07 -1.18233e-06 -1.36457e-06 -1.53296e-06 -1.68553e-06 -1.82097e-06 -1.93757e-06 -2.03436e-06 -2.11002e-06 -2.16408e-06 -2.19563e-06 -2.20476e-06 -2.19096e-06 -2.15487e-06 -2.09637e-06 -2.01655e-06 -1.91574e-06 -1.79538e-06 -1.65633e-06 -1.50024e-06 -1.32861e-06 -1.14306e-06 -9.45865e-07 -7.38365e-07 -5.23724e-07 -3.02878e-07 -7.98336e-08 1.44921e-07 3.66682e-07 5.85566e-07 7.95881e-07 9.98437e-07 
1.17145e-06 1.3555e-06 1.53053e-06 1.68632e-06 1.82679e-06 1.94723e-06 2.04968e-06 2.1298e-06 2.1899e-06 2.226e-06 2.24091e-06 2.23126e-06 2.2001e-06 2.14494e-06 2.06889e-06 1.97039e-06 1.85255e-06 1.71472e-06 1.55994e-06 1.3884e-06 1.20306e-06 1.00477e-06 7.96447e-07 5.79468e-07 3.5671e-07 1.29934e-07 -9.80336e-08 -3.25209e-07 -5.48878e-07 -7.67023e-07 -9.7713e-07 -1.1773e-06 -1.36527e-06 -1.53936e-06 -1.69755e-06 -1.83845e-06 -1.96033e-06 -2.06218e-06 -2.14262e-06 -2.20115e-06 -2.23679e-06 -2.24962e-06 -2.23904e-06 -2.20571e-06 -2.1494e-06 -2.0713e-06 -1.97154e-06 -1.85178e-06 -1.7126e-06 -1.55595e-06 -1.383e-06 -1.19568e-06 -9.96012e-07 -7.8553e-07 -5.67418e-07 -3.425e-07 -1.15105e-07 1.14442e-07 3.4188e-07 5.65936e-07 7.86141e-07 9.93878e-07 
1.16762e-06 1.35952e-06 1.54243e-06 1.70494e-06 1.85222e-06 1.97935e-06 2.08858e-06 2.17486e-06 2.24098e-06 2.28217e-06 2.30178e-06 2.29583e-06 2.2678e-06 2.21482e-06 2.14029e-06 2.04248e-06 1.92463e-06 1.78606e-06 1.62986e-06 1.45621e-06 1.2681e-06 1.06643e-06 8.54105e-07 6.32587e-07 4.04751e-07 1.72448e-07 -6.14981e-08 -2.9501e-07 -5.25375e-07 -7.50463e-07 -9.67738e-07 -1.17518e-06 -1.37047e-06 -1.55181e-06 -1.71716e-06 -1.86499e-06 -1.99355e-06 -2.10176e-06 -2.18818e-06 -2.25225e-06 -2.29292e-06 -2.31024e-06 -2.30347e-06 -2.27335e-06 -2.21944e-06 -2.14313e-06 -2.04424e-06 -1.9248e-06 -1.78492e-06 -1.62707e-06 -1.45184e-06 -1.26177e-06 -1.05834e-06 -8.43601e-07 -6.20444e-07 -3.89855e-07 -1.5649e-07 7.96932e-08 3.13646e-07 5.44444e-07 7.73472e-07 9.87636e-07 
1.20669e-06 1.40015e-06 1.56935e-06 1.73338e-06 1.8799e-06 2.00949e-06 2.12025e-06 2.20766e-06 2.2747e-06 2.31587e-06 2.33544e-06 2.32865e-06 2.29974e-06 2.2453e-06 2.16918e-06 2.06938e-06 1.94934e-06 1.80829e-06 1.64938e-06 1.47283e-06 1.28159e-06 1.07667e-06 8.60942e-07 6.35999e-07 4.04677e-07 1.68959e-07 -6.83791e-08 -3.05146e-07 -5.38681e-07 -7.66747e-07 -9.86858e-07 -1.19687e-06 -1.39454e-06 -1.57793e-06 -1.74507e-06 -1.89436e-06 -2.02413e-06 -2.13322e-06 -2.22027e-06 -2.28468e-06 -2.3254e-06 -2.3425e-06 -2.33517e-06 -2.30425e-06 -2.24913e-06 -2.17148e-06 -2.07074e-06 -1.94947e-06 -1.80712e-06 -1.647e-06 -1.4687e-06 -1.27596e-06 -1.06895e-06 -8.51038e-07 -6.24054e-07 -3.89493e-07 -1.52942e-07 8.8236e-08 3.21536e-07 5.56152e-07 7.71514e-07 9.87284e-07 
1.31279e-06 1.50824e-06 1.66283e-06 1.83281e-06 1.98359e-06 2.11885e-06 2.23435e-06 2.32411e-06 2.39294e-06 2.43343e-06 2.45171e-06 2.44167e-06 2.40874e-06 2.34881e-06 2.26633e-06 2.15906e-06 2.03073e-06 1.88059e-06 1.71187e-06 1.52494e-06 1.32278e-06 1.10658e-06 8.79219e-07 6.42518e-07 3.99313e-07 1.5182e-07 -9.71862e-08 -3.45294e-07 -5.89831e-07 -8.28358e-07 -1.05836e-06 -1.2775e-06 -1.48351e-06 -1.67427e-06 -1.84782e-06 -2.0024e-06 -2.13638e-06 -2.2485e-06 -2.33744e-06 -2.40252e-06 -2.44272e-06 -2.4581e-06 -2.44785e-06 -2.41291e-06 -2.35254e-06 -2.26873e-06 -2.16058e-06 -2.03133e-06 -1.87963e-06 -1.71007e-06 -1.52081e-06 -1.31754e-06 -1.09832e-06 -8.68986e-07 -6.29079e-07 -3.81913e-07 -1.32969e-07 1.22689e-07 3.62941e-07 6.11409e-07 8.08933e-07 1.03496e-06 
1.34982e-06 1.5478e-06 1.73018e-06 1.91351e-06 2.08523e-06 2.23002e-06 2.35829e-06 2.45401e-06 2.52986e-06 2.57333e-06 2.59439e-06 2.58454e-06 2.5509e-06 2.48838e-06 2.4021e-06 2.28954e-06 2.15462e-06 1.99666e-06 1.81889e-06 1.62194e-06 1.40871e-06 1.18069e-06 9.40706e-07 6.90882e-07 4.34012e-07 1.72613e-07 -9.05494e-08 -3.52785e-07 -6.11428e-07 -8.63758e-07 -1.10726e-06 -1.33934e-06 -1.5577e-06 -1.75999e-06 -1.94426e-06 -2.10852e-06 -2.25118e-06 -2.37076e-06 -2.46602e-06 -2.53609e-06 -2.58002e-06 -2.5977e-06 -2.58839e-06 -2.55297e-06 -2.49068e-06 -2.40363e-06 -2.2907e-06 -2.1556e-06 -1.99635e-06 -1.81864e-06 -1.61921e-06 -1.4059e-06 -1.17403e-06 -9.33109e-07 -6.77996e-07 -4.17642e-07 -1.50424e-07 1.21111e-07 3.83121e-07 6.52205e-07 8.69282e-07 1.11314e-06 
1.26867e-06 1.4778e-06 1.74809e-06 1.95405e-06 2.16531e-06 2.3236e-06 2.47295e-06 2.57929e-06 2.66832e-06 2.72016e-06 2.74964e-06 2.7455e-06 2.71645e-06 2.65655e-06 2.57124e-06 2.45795e-06 2.32047e-06 2.15837e-06 1.97468e-06 1.77034e-06 1.54806e-06 1.30973e-06 1.05798e-06 7.95309e-07 5.24424e-07 2.48178e-07 -3.06906e-08 -3.09163e-07 -5.84551e-07 -8.53827e-07 -1.11443e-06 -1.36344e-06 -1.59854e-06 -1.81705e-06 -2.01699e-06 -2.19607e-06 -2.35273e-06 -2.48515e-06 -2.59217e-06 -2.67258e-06 -2.72559e-06 -2.75073e-06 -2.74749e-06 -2.71636e-06 -2.65687e-06 -2.57081e-06 -2.4573e-06 -2.31989e-06 -2.15664e-06 -1.97357e-06 -1.76671e-06 -1.54547e-06 -1.30254e-06 -1.05179e-06 -7.81002e-07 -5.09542e-07 -2.1894e-07 6.57239e-08 3.68549e-07 6.60921e-07 9.6159e-07 1.22519e-06 
1.13284e-06 1.36245e-06 1.72444e-06 1.95342e-06 2.20054e-06 2.37111e-06 2.53852e-06 2.65516e-06 2.75618e-06 2.81717e-06 2.85555e-06 2.85899e-06 2.83642e-06 2.78206e-06 2.70081e-06 2.59063e-06 2.45463e-06 2.29298e-06 2.10812e-06 1.90153e-06 1.67548e-06 1.4323e-06 1.1743e-06 9.04364e-07 6.24964e-07 3.39296e-07 4.99528e-08 -2.39733e-07 -5.27153e-07 -8.08983e-07 -1.0827e-06 -1.3451e-06 -1.59387e-06 -1.82605e-06 -2.03967e-06 -2.23211e-06 -2.40189e-06 -2.54679e-06 -2.66584e-06 -2.75733e-06 -2.82078e-06 -2.85511e-06 -2.86032e-06 -2.83612e-06 -2.78277e-06 -2.70109e-06 -2.59114e-06 -2.45543e-06 -2.29301e-06 -2.10904e-06 -1.9001e-06 -1.67577e-06 -1.42743e-06 -1.17213e-06 -8.91316e-07 -6.14866e-07 -3.05654e-07 -1.55682e-08 3.27391e-07 6.34313e-07 1.03469e-06 1.30667e-06 
1.0756e-06 1.33548e-06 1.7268e-06 1.97569e-06 2.23784e-06 2.42227e-06 2.60064e-06 2.72913e-06 2.83961e-06 2.9109e-06 2.95737e-06 2.96925e-06 2.95306e-06 2.90492e-06 2.82794e-06 2.72146e-06 2.58729e-06 2.42663e-06 2.241e-06 2.03268e-06 1.80331e-06 1.55578e-06 1.29202e-06 1.01534e-06 7.27942e-07 4.33387e-07 1.34105e-07 -1.66256e-07 -4.65183e-07 -7.59052e-07 -1.0454e-06 -1.32073e-06 -1.58278e-06 -1.82827e-06 -2.0553e-06 -2.26089e-06 -2.44368e-06 -2.60104e-06 -2.73219e-06 -2.83488e-06 -2.90906e-06 -2.95289e-06 -2.96705e-06 -2.95026e-06 -2.90376e-06 -2.82708e-06 -2.72166e-06 -2.58834e-06 -2.42799e-06 -2.24383e-06 -2.03443e-06 -1.80758e-06 -1.55609e-06 -1.29651e-06 -1.00937e-06 -7.27765e-07 -4.0749e-07 -1.12237e-07 2.51872e-07 5.65699e-07 1.01283e-06 1.28676e-06 
