#  X     Y
0.0427304 -0.967742
0.127685 -0.903226
0.211133 -0.83871
0.292107 -0.774194
0.369696 -0.709677
0.443061 -0.645161
0.511446 -0.580645
0.574185 -0.516129
0.63071 -0.451613
0.680541 -0.387097
0.723291 -0.322581
0.758648 -0.258065
0.786376 -0.193548
0.806298 -0.129032
0.818298 -0.0645161
0.822306 -6.66134e-16
0.8183 0.0645161
0.806303 0.129032
0.786384 0.193548
0.758658 0.258065
0.7233 0.322581
0.680548 0.387097
0.630713 0.451613
0.574186 0.516129
0.511446 0.580645
0.443061 0.645161
0.369697 0.709677
0.292107 0.774194
0.211133 0.83871
0.127685 0.903226
0.0427305 0.967742

