#  X     Y
0.0407011 -0.967742
0.12164 -0.903226
0.201199 -0.83871
0.278488 -0.774194
0.352658 -0.709677
0.422918 -0.645161
0.488545 -0.580645
0.548888 -0.516129
0.603378 -0.451613
0.651522 -0.387097
0.692909 -0.322581
0.727205 -0.258065
0.754142 -0.193548
0.773521 -0.129032
0.785204 -0.0645161
0.789108 -6.66134e-16
0.785206 0.0645161
0.773525 0.129032
0.754145 0.193548
0.727207 0.258065
0.69291 0.322581
0.65152 0.387097
0.603376 0.451613
0.548887 0.516129
0.488545 0.580645
0.422919 0.645161
0.352658 0.709677
0.278488 0.774194
0.201199 0.83871
0.12164 0.903226
0.0407011 0.967742

