#  X     Y
0.0404526 -0.967742
0.1209 -0.903226
0.19998 -0.83871
0.276814 -0.774194
0.350558 -0.709677
0.420429 -0.645161
0.485706 -0.580645
0.545741 -0.516129
0.599965 -0.451613
0.647886 -0.387097
0.689092 -0.322581
0.723244 -0.258065
0.750073 -0.193548
0.769377 -0.129032
0.781015 -0.0645161
0.784904 -6.66134e-16
0.781017 0.0645161
0.769381 0.129032
0.750078 0.193548
0.723249 0.258065
0.689097 0.322581
0.64789 0.387097
0.599966 0.451613
0.545742 0.516129
0.485706 0.580645
0.420429 0.645161
0.350559 0.709677
0.276814 0.774194
0.199981 0.83871
0.1209 0.903226
0.0404526 0.967742

