#  X     Y
0.0417221 -0.967742
0.124682 -0.903226
0.206202 -0.83871
0.285352 -0.774194
0.361256 -0.709677
0.433096 -0.645161
0.500134 -0.580645
0.56171 -0.516129
0.617252 -0.451613
0.666275 -0.387097
0.708376 -0.322581
0.743232 -0.258065
0.770589 -0.193548
0.790259 -0.129032
0.802112 -0.0645161
0.806073 -6.66134e-16
0.802116 0.0645161
0.790265 0.129032
0.770597 0.193548
0.743239 0.258065
0.708381 0.322581
0.666277 0.387097
0.617251 0.451613
0.561709 0.516129
0.500133 0.580645
0.433096 0.645161
0.361256 0.709677
0.285353 0.774194
0.206202 0.83871
0.124683 0.903226
0.0417222 0.967742

