#  X     Y
0.0416064 -0.967742
0.124338 -0.903226
0.205635 -0.83871
0.284576 -0.774194
0.360284 -0.709677
0.431947 -0.645161
0.498827 -0.580645
0.560265 -0.516129
0.615691 -0.451613
0.664617 -0.387097
0.706641 -0.322581
0.741436 -0.258065
0.768748 -0.193548
0.788387 -0.129032
0.800221 -0.0645161
0.804175 -6.66134e-16
0.800224 0.0645161
0.788392 0.129032
0.768755 0.193548
0.741444 0.258065
0.706648 0.322581
0.664621 0.387097
0.615692 0.451613
0.560265 0.516129
0.498826 0.580645
0.431947 0.645161
0.360284 0.709677
0.284576 0.774194
0.205635 0.83871
0.124338 0.903226
0.0416065 0.967742

