#  X     Y
-0.967742 0.0622432
-0.903226 0.178428
-0.83871 0.286358
-0.774194 0.386079
-0.709677 0.477636
-0.645161 0.56107
-0.580645 0.636423
-0.516129 0.703734
-0.451613 0.763037
-0.387097 0.814364
-0.322581 0.857745
-0.258065 0.893205
-0.193548 0.920762
-0.129032 0.940434
-0.0645161 0.952233
-6.66134e-16 0.956165
0.0645161 0.952233
0.129032 0.940434
0.193548 0.920762
0.258065 0.893205
0.322581 0.857745
0.387097 0.814364
0.451613 0.763037
0.516129 0.703734
0.580645 0.636423
0.645161 0.56107
0.709677 0.477636
0.774194 0.386079
0.83871 0.286358
0.903226 0.178428
0.967742 0.0622432

