0.00293573 0.00334383 0.0035543 0.00356557 0.00337812 0.00299442 0.00241891 0.00165789 0.000719471 -0.000386563 -0.00164886 -0.00305466 -0.0045899 -0.00623942 -0.00798706 -0.0098159 -0.0117084 -0.0136464 -0.0156116 -0.0175856 -0.0195499 -0.0214862 -0.0233765 -0.0252034 -0.02695 -0.0286003 -0.0301389 -0.0315517 -0.0328257 -0.0339488 -0.0349107 -0.0357021 -0.0363155 -0.0367448 -0.0369855 -0.0370351 -0.0368923 -0.0365581 -0.036035 -0.0353272 -0.0344407 -0.0333835 -0.0321649 -0.0307961 -0.0292897 -0.0276598 -0.0259216 -0.0240919 -0.0221882 -0.020229 -0.0182335 -0.0162213 -0.0142123 -0.0122265 -0.0102838 -0.00840369 -0.00660506 -0.004906 -0.00332361 -0.00187377 -0.000571018 0.00057169 0.00154306 0.0023336 0.00293573 0.00334383 0.0035543 0.00356557 0.00337812 0.00299442 
-0.00293573 -0.00334383 -0.0035543 -0.00356557 -0.00337812 -0.00299442 -0.00241891 -0.00165789 -0.000719471 0.000386563 0.00164886 0.00305466 0.0045899 0.00623942 0.00798706 0.0098159 0.0117084 0.0136464 0.0156116 0.0175856 0.0195499 0.0214862 0.0233765 0.0252034 0.02695 0.0286003 0.0301389 0.0315517 0.0328257 0.0339488 0.0349107 0.0357021 0.0363155 0.0367448 0.0369855 0.0370351 0.0368923 0.0365581 0.036035 0.0353272 0.0344407 0.0333835 0.0321649 0.0307961 0.0292897 0.0276598 0.0259216 0.0240919 0.0221882 0.020229 0.0182335 0.0162213 0.0142123 0.0122265 0.0102838 0.00840369 0.00660506 0.004906 0.00332361 0.00187377 0.000571018 -0.00057169 -0.00154306 -0.0023336 -0.00293573 -0.00334383 -0.0035543 -0.00356557 -0.00337812 -0.00299442 
-0.00510625 -0.00625338 -0.00684663 -0.00688152 -0.00635927 -0.00528673 -0.00367618 -0.00154522 0.00108357 0.00418285 0.00772091 0.011662 0.0159669 0.0205929 0.025495 0.0306256 0.0359354 0.0413737 0.046889 0.0524295 0.0579431 0.0633787 0.0686856 0.0738147 0.0787186 0.083352 0.0876722 0.0916391 0.0952159 0.0983693 0.10107 0.103291 0.105013 0.106217 0.106892 0.10703 0.106628 0.105689 0.104219 0.10223 0.0997412 0.0967728 0.093352 0.0895099 0.0852821 0.0807081 0.0758312 0.0706979 0.0653575 0.059862 0.054265 0.0486216 0.0429876 0.037419 0.0319715 0.0266995 0.021656 0.0168916 0.0124542 0.0083882 0.00473431 0.00152883 -0.0011966 -0.0034154 -0.00510625 -0.00625338 -0.00684663 -0.00688152 -0.00635927 -0.00528673 
-0.0043121 -0.00612938 -0.00707083 -0.00712933 -0.00630674 -0.0046138 -0.00206991 0.0012972 0.00545185 0.0103509 0.0159442 0.0221753 0.0289821 0.0362974 0.0440496 0.0521637 0.0605616 0.0691633 0.0778872 0.0866512 0.0953732 0.103972 0.112367 0.120482 0.12824 0.135571 0.142406 0.148683 0.154343 0.159332 0.163605 0.167121 0.169846 0.171752 0.172821 0.173041 0.172406 0.170921 0.168597 0.165454 0.161518 0.156824 0.151414 0.145338 0.138652 0.131419 0.123706 0.115588 0.107143 0.0984517 0.0896003 0.0806754 0.0717653 0.0629586 0.054343 0.046005 0.038028 0.0304922 0.0234732 0.0170413 0.0112609 0.00618929 0.0018766 -0.0016351 -0.0043121 -0.00612938 -0.00707083 -0.00712933 -0.00630674 -0.0046138 
-0.00105036 -0.00347275 -0.00472952 -0.00481118 -0.00372016 -0.00147074 0.00191131 0.00638908 0.0119151 0.0184319 0.0258728 0.0341627 0.0432189 0.0529518 0.0632664 0.0740627 0.0852368 0.0966822 0.10829 0.119952 0.131558 0.143 0.154172 0.16497 0.175294 0.18505 0.194146 0.2025 0.210032 0.216674 0.222362 0.227042 0.230671 0.233211 0.234637 0.234932 0.234092 0.23212 0.229032 0.224854 0.21962 0.213378 0.206184 0.198103 0.189211 0.179589 0.169329 0.15853 0.147294 0.135731 0.123954 0.112078 0.100222 0.0885019 0.077036 0.0659389 0.0553216 0.0452909 0.0359475 0.0273851 0.0196892 0.0129364 0.00719337 0.00251613 -0.00105036 -0.00347275 -0.00472952 -0.00481118 -0.00372016 -0.00147074 
0.00416336 0.0011968 -0.000344238 -0.000448096 0.000882236 0.00362929 0.0077615 0.0132337 0.0199877 0.0279532 0.0370486 0.047182 0.058252 0.0701493 0.0827575 0.0959542 0.109613 0.123602 0.137791 0.152044 0.166229 0.180214 0.193868 0.207066 0.219685 0.231608 0.242726 0.252937 0.262144 0.270264 0.277218 0.282942 0.28738 0.29049 0.292237 0.292605 0.291584 0.289181 0.285414 0.280314 0.273925 0.266304 0.257518 0.247648 0.236785 0.225031 0.212495 0.199299 0.185568 0.171436 0.157041 0.142524 0.128029 0.1137 0.0996809 0.0861109 0.0731268 0.0608589 0.0494308 0.0389569 0.0295422 0.0212804 0.0142531 0.00852909 0.00416336 0.0011968 -0.000344238 -0.000448096 0.000882236 0.00362929 
0.0108614 0.00740837 0.00561278 0.00548817 0.00703105 0.010221 0.0150213 0.0213793 0.0292271 0.0384829 0.0490517 0.0608263 0.073689 0.0875124 0.102161 0.117493 0.13336 0.149612 0.166093 0.18265 0.199126 0.215369 0.231227 0.246555 0.26121 0.275058 0.28797 0.299829 0.310524 0.319955 0.328034 0.334685 0.339844 0.34346 0.345497 0.345931 0.344753 0.341972 0.337606 0.331693 0.324283 0.315441 0.305247 0.293792 0.281183 0.267538 0.252983 0.237659 0.221713 0.205298 0.188576 0.171711 0.154869 0.138218 0.121925 0.106152 0.0910586 0.0767965 0.0635093 0.0513305 0.0403822 0.0307736 0.0225999 0.0159411 0.0108614 0.00740837 0.00561278 0.00548817 0.00703105 0.010221 
0.018612 0.0147278 0.0127063 0.012563 0.0142938 0.0178756 0.023267 0.0304086 0.0392239 0.0496208 0.0614921 0.0747172 0.0891636 0.104688 0.121138 0.138354 0.156169 0.174415 0.192917 0.211502 0.229996 0.248226 0.266024 0.283226 0.299672 0.315212 0.329702 0.343009 0.355011 0.365595 0.374663 0.38213 0.387923 0.391986 0.394278 0.394773 0.393461 0.390349 0.385461 0.378837 0.370533 0.360622 0.349192 0.336347 0.322205 0.306898 0.290569 0.273374 0.255477 0.237053 0.21828 0.199344 0.180432 0.161731 0.14343 0.125711 0.108753 0.0927276 0.0777957 0.064108 0.0518019 0.0410007 0.0318114 0.0243244 0.018612 0.0147278 0.0127063 0.012563 0.0142938 0.0178756 
0.0270229 0.0227608 0.0205416 0.0203822 0.022278 0.0262037 0.0321136 0.0399422 0.0496054 0.0610018 0.0740135 0.0885079 0.104339 0.121351 0.139374 0.158235 0.177751 0.197735 0.217999 0.238351 0.258601 0.278561 0.298045 0.316875 0.334877 0.351886 0.367745 0.38231 0.395445 0.407029 0.416955 0.425129 0.431473 0.435924 0.438438 0.438987 0.437559 0.434163 0.428823 0.421584 0.412506 0.401669 0.389169 0.375118 0.359647 0.342897 0.325027 0.306205 0.286613 0.26644 0.245881 0.22514 0.204422 0.183933 0.163878 0.144459 0.125871 0.108303 0.091932 0.0769232 0.063428 0.0515819 0.0415027 0.0332899 0.0270229 0.0227608 0.0205416 0.0203822 0.022278 0.0262037 
0.0357412 0.0311533 0.0287642 0.028592 0.0306317 0.0348559 0.0412152 0.0496387 0.0600356 0.0722962 0.0862932 0.101884 0.11891 0.137203 0.156583 0.176859 0.197837 0.219316 0.241092 0.26296 0.284716 0.306157 0.327085 0.347307 0.366638 0.384902 0.401929 0.417566 0.431667 0.444103 0.454759 0.463534 0.470346 0.475127 0.47783 0.478424 0.476897 0.473258 0.467533 0.45977 0.450032 0.438405 0.424992 0.409913 0.393306 0.375325 0.356137 0.335925 0.314881 0.293209 0.27112 0.248831 0.226562 0.204537 0.182974 0.162091 0.1421 0.123203 0.105591 0.0894427 0.0749215 0.0621735 0.0513261 0.0424867 0.0357412 0.0311533 0.0287642 0.028592 0.0306317 0.0348559 
